match_id,venue,innings,ball,batting_team,bowling_team,runs_off_bat,total_run,runs_6_overs,wickets_6_overs
1178426,Wankhede Stadium,1,0.6,Mumbai Indians,Sunrisers Hyderabad,0,154,43,1
1178426,Wankhede Stadium,1,0.7,Mumbai Indians,Sunrisers Hyderabad,4,154,43,1
1178426,Wankhede Stadium,1,1.1,Mumbai Indians,Sunrisers Hyderabad,1,154,43,1
1178426,Wankhede Stadium,1,1.2,Mumbai Indians,Sunrisers Hyderabad,0,154,43,1
1178426,Wankhede Stadium,1,1.3,Mumbai Indians,Sunrisers Hyderabad,4,154,43,1
1178426,Wankhede Stadium,1,1.4,Mumbai Indians,Sunrisers Hyderabad,0,154,43,1
1178426,Wankhede Stadium,1,1.5,Mumbai Indians,Sunrisers Hyderabad,4,154,43,1
1178426,Wankhede Stadium,1,1.6,Mumbai Indians,Sunrisers Hyderabad,4,154,43,1
1178426,Wankhede Stadium,1,2.1,Mumbai Indians,Sunrisers Hyderabad,0,154,43,1
1178426,Wankhede Stadium,1,2.2,Mumbai Indians,Sunrisers Hyderabad,1,154,43,1
1178426,Wankhede Stadium,1,2.3,Mumbai Indians,Sunrisers Hyderabad,1,154,43,1
1178426,Wankhede Stadium,1,2.4,Mumbai Indians,Sunrisers Hyderabad,1,154,43,1
1178426,Wankhede Stadium,1,2.5,Mumbai Indians,Sunrisers Hyderabad,0,154,43,1
1178426,Wankhede Stadium,1,2.6,Mumbai Indians,Sunrisers Hyderabad,1,154,43,1
1178426,Wankhede Stadium,1,3.1,Mumbai Indians,Sunrisers Hyderabad,1,154,43,1
1178426,Wankhede Stadium,1,3.2,Mumbai Indians,Sunrisers Hyderabad,4,154,43,1
1178426,Wankhede Stadium,1,3.3,Mumbai Indians,Sunrisers Hyderabad,4,154,43,1
1178426,Wankhede Stadium,1,3.4,Mumbai Indians,Sunrisers Hyderabad,0,154,43,1
1178426,Wankhede Stadium,1,3.5,Mumbai Indians,Sunrisers Hyderabad,0,154,43,1
1178426,Wankhede Stadium,1,3.6,Mumbai Indians,Sunrisers Hyderabad,0,154,43,1
1178426,Wankhede Stadium,1,4.1,Mumbai Indians,Sunrisers Hyderabad,1,154,43,1
1178426,Wankhede Stadium,1,4.2,Mumbai Indians,Sunrisers Hyderabad,0,154,43,1
1178426,Wankhede Stadium,1,4.3,Mumbai Indians,Sunrisers Hyderabad,0,154,43,1
1178426,Wankhede Stadium,1,4.4,Mumbai Indians,Sunrisers Hyderabad,0,154,43,1
1178426,Wankhede Stadium,1,4.5,Mumbai Indians,Sunrisers Hyderabad,0,154,43,1
1178426,Wankhede Stadium,1,4.6,Mumbai Indians,Sunrisers Hyderabad,0,154,43,1
1178426,Wankhede Stadium,1,5.1,Mumbai Indians,Sunrisers Hyderabad,0,154,43,1
1178426,Wankhede Stadium,1,5.2,Mumbai Indians,Sunrisers Hyderabad,0,154,43,1
1178426,Wankhede Stadium,1,5.3,Mumbai Indians,Sunrisers Hyderabad,4,154,43,1
1178426,Wankhede Stadium,1,5.4,Mumbai Indians,Sunrisers Hyderabad,0,154,43,1
1178426,Wankhede Stadium,1,5.5,Mumbai Indians,Sunrisers Hyderabad,0,154,43,1
1178426,Wankhede Stadium,1,5.6,Mumbai Indians,Sunrisers Hyderabad,4,154,43,1
1178429,M.Chinnaswamy Stadium,1,0.1,Sunrisers Hyderabad,Royal Challengers Bangalore,1,171,51,1
1178429,M.Chinnaswamy Stadium,1,0.2,Sunrisers Hyderabad,Royal Challengers Bangalore,0,171,51,1
1178429,M.Chinnaswamy Stadium,1,0.3,Sunrisers Hyderabad,Royal Challengers Bangalore,0,171,51,1
1178429,M.Chinnaswamy Stadium,1,0.4,Sunrisers Hyderabad,Royal Challengers Bangalore,0,171,51,1
1178429,M.Chinnaswamy Stadium,1,0.5,Sunrisers Hyderabad,Royal Challengers Bangalore,0,171,51,1
1178429,M.Chinnaswamy Stadium,1,0.6,Sunrisers Hyderabad,Royal Challengers Bangalore,1,171,51,1
1178429,M.Chinnaswamy Stadium,1,1.1,Sunrisers Hyderabad,Royal Challengers Bangalore,0,171,51,1
1178429,M.Chinnaswamy Stadium,1,1.2,Sunrisers Hyderabad,Royal Challengers Bangalore,4,171,51,1
1178429,M.Chinnaswamy Stadium,1,1.3,Sunrisers Hyderabad,Royal Challengers Bangalore,6,171,51,1
1178429,M.Chinnaswamy Stadium,1,1.4,Sunrisers Hyderabad,Royal Challengers Bangalore,5,171,51,1
1178429,M.Chinnaswamy Stadium,1,1.5,Sunrisers Hyderabad,Royal Challengers Bangalore,0,171,51,1
1178429,M.Chinnaswamy Stadium,1,1.6,Sunrisers Hyderabad,Royal Challengers Bangalore,4,171,51,1
1178429,M.Chinnaswamy Stadium,1,2.1,Sunrisers Hyderabad,Royal Challengers Bangalore,6,171,51,1
1178429,M.Chinnaswamy Stadium,1,2.2,Sunrisers Hyderabad,Royal Challengers Bangalore,0,171,51,1
1178429,M.Chinnaswamy Stadium,1,2.3,Sunrisers Hyderabad,Royal Challengers Bangalore,1,171,51,1
1178429,M.Chinnaswamy Stadium,1,2.4,Sunrisers Hyderabad,Royal Challengers Bangalore,1,171,51,1
1178429,M.Chinnaswamy Stadium,1,2.5,Sunrisers Hyderabad,Royal Challengers Bangalore,0,171,51,1
1178429,M.Chinnaswamy Stadium,1,2.6,Sunrisers Hyderabad,Royal Challengers Bangalore,0,171,51,1
1178429,M.Chinnaswamy Stadium,1,3.1,Sunrisers Hyderabad,Royal Challengers Bangalore,4,171,51,1
1178429,M.Chinnaswamy Stadium,1,3.2,Sunrisers Hyderabad,Royal Challengers Bangalore,4,171,51,1
1178429,M.Chinnaswamy Stadium,1,3.3,Sunrisers Hyderabad,Royal Challengers Bangalore,4,171,51,1
1178429,M.Chinnaswamy Stadium,1,3.4,Sunrisers Hyderabad,Royal Challengers Bangalore,1,171,51,1
1178429,M.Chinnaswamy Stadium,1,3.5,Sunrisers Hyderabad,Royal Challengers Bangalore,1,171,51,1
1178429,M.Chinnaswamy Stadium,1,3.6,Sunrisers Hyderabad,Royal Challengers Bangalore,1,171,51,1
1178429,M.Chinnaswamy Stadium,1,4.1,Sunrisers Hyderabad,Royal Challengers Bangalore,0,171,51,1
1178429,M.Chinnaswamy Stadium,1,4.2,Sunrisers Hyderabad,Royal Challengers Bangalore,1,171,51,1
1178429,M.Chinnaswamy Stadium,1,4.3,Sunrisers Hyderabad,Royal Challengers Bangalore,0,171,51,1
1178429,M.Chinnaswamy Stadium,1,4.4,Sunrisers Hyderabad,Royal Challengers Bangalore,1,171,51,1
1178429,M.Chinnaswamy Stadium,1,4.5,Sunrisers Hyderabad,Royal Challengers Bangalore,0,171,51,1
1178429,M.Chinnaswamy Stadium,1,4.6,Sunrisers Hyderabad,Royal Challengers Bangalore,4,171,51,1
1178429,M.Chinnaswamy Stadium,1,5.1,Sunrisers Hyderabad,Royal Challengers Bangalore,0,171,51,1
1178429,M.Chinnaswamy Stadium,1,5.2,Sunrisers Hyderabad,Royal Challengers Bangalore,0,171,51,1
1178429,M.Chinnaswamy Stadium,1,5.3,Sunrisers Hyderabad,Royal Challengers Bangalore,0,171,51,1
1178429,M.Chinnaswamy Stadium,1,5.4,Sunrisers Hyderabad,Royal Challengers Bangalore,1,171,51,1
1178429,M.Chinnaswamy Stadium,1,5.5,Sunrisers Hyderabad,Royal Challengers Bangalore,0,171,51,1
1178429,M.Chinnaswamy Stadium,1,5.6,Sunrisers Hyderabad,Royal Challengers Bangalore,0,171,51,1
1178431,Wankhede Stadium,1,0.1,Kolkata Knight Riders,Mumbai Indians,1,123,47,0
1178431,Wankhede Stadium,1,0.2,Kolkata Knight Riders,Mumbai Indians,0,123,47,0
1178431,Wankhede Stadium,1,0.3,Kolkata Knight Riders,Mumbai Indians,1,123,47,0
1178431,Wankhede Stadium,1,0.4,Kolkata Knight Riders,Mumbai Indians,0,123,47,0
1178431,Wankhede Stadium,1,0.5,Kolkata Knight Riders,Mumbai Indians,0,123,47,0
1178431,Wankhede Stadium,1,0.6,Kolkata Knight Riders,Mumbai Indians,1,123,47,0
1178431,Wankhede Stadium,1,1.1,Kolkata Knight Riders,Mumbai Indians,0,123,47,0
1178431,Wankhede Stadium,1,1.2,Kolkata Knight Riders,Mumbai Indians,1,123,47,0
1178431,Wankhede Stadium,1,1.3,Kolkata Knight Riders,Mumbai Indians,0,123,47,0
1178431,Wankhede Stadium,1,1.4,Kolkata Knight Riders,Mumbai Indians,0,123,47,0
1178431,Wankhede Stadium,1,1.5,Kolkata Knight Riders,Mumbai Indians,0,123,47,0
1178431,Wankhede Stadium,1,1.6,Kolkata Knight Riders,Mumbai Indians,1,123,47,0
1178431,Wankhede Stadium,1,2.1,Kolkata Knight Riders,Mumbai Indians,1,123,47,0
1178431,Wankhede Stadium,1,2.2,Kolkata Knight Riders,Mumbai Indians,0,123,47,0
1178431,Wankhede Stadium,1,2.3,Kolkata Knight Riders,Mumbai Indians,1,123,47,0
1178431,Wankhede Stadium,1,2.4,Kolkata Knight Riders,Mumbai Indians,0,123,47,0
1178431,Wankhede Stadium,1,2.5,Kolkata Knight Riders,Mumbai Indians,1,123,47,0
1178431,Wankhede Stadium,1,2.6,Kolkata Knight Riders,Mumbai Indians,6,123,47,0
1178431,Wankhede Stadium,1,3.1,Kolkata Knight Riders,Mumbai Indians,2,123,47,0
1178431,Wankhede Stadium,1,3.2,Kolkata Knight Riders,Mumbai Indians,1,123,47,0
1178431,Wankhede Stadium,1,3.3,Kolkata Knight Riders,Mumbai Indians,4,123,47,0
1178431,Wankhede Stadium,1,3.4,Kolkata Knight Riders,Mumbai Indians,0,123,47,0
1178431,Wankhede Stadium,1,3.5,Kolkata Knight Riders,Mumbai Indians,6,123,47,0
1178431,Wankhede Stadium,1,3.6,Kolkata Knight Riders,Mumbai Indians,0,123,47,0
1178431,Wankhede Stadium,1,4.1,Kolkata Knight Riders,Mumbai Indians,1,123,47,0
1178431,Wankhede Stadium,1,4.2,Kolkata Knight Riders,Mumbai Indians,2,123,47,0
1178431,Wankhede Stadium,1,4.3,Kolkata Knight Riders,Mumbai Indians,4,123,47,0
1178431,Wankhede Stadium,1,4.4,Kolkata Knight Riders,Mumbai Indians,1,123,47,0
1178431,Wankhede Stadium,1,4.5,Kolkata Knight Riders,Mumbai Indians,0,123,47,0
1178431,Wankhede Stadium,1,4.6,Kolkata Knight Riders,Mumbai Indians,0,123,47,0
1178431,Wankhede Stadium,1,4.7,Kolkata Knight Riders,Mumbai Indians,0,123,47,0
1178431,Wankhede Stadium,1,5.1,Kolkata Knight Riders,Mumbai Indians,0,123,47,0
1178431,Wankhede Stadium,1,5.2,Kolkata Knight Riders,Mumbai Indians,6,123,47,0
1178431,Wankhede Stadium,1,5.3,Kolkata Knight Riders,Mumbai Indians,0,123,47,0
1178431,Wankhede Stadium,1,5.4,Kolkata Knight Riders,Mumbai Indians,6,123,47,0
1178431,Wankhede Stadium,1,5.5,Kolkata Knight Riders,Mumbai Indians,0,123,47,0
1178431,Wankhede Stadium,1,5.6,Kolkata Knight Riders,Mumbai Indians,0,123,47,0
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.1,Chennai Super Kings,Mumbai Indians,0,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.2,Chennai Super Kings,Mumbai Indians,0,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.3,Chennai Super Kings,Mumbai Indians,0,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.4,Chennai Super Kings,Mumbai Indians,0,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.5,Chennai Super Kings,Mumbai Indians,0,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.6,Chennai Super Kings,Mumbai Indians,1,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.1,Chennai Super Kings,Mumbai Indians,0,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.2,Chennai Super Kings,Mumbai Indians,4,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.3,Chennai Super Kings,Mumbai Indians,0,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.4,Chennai Super Kings,Mumbai Indians,1,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.5,Chennai Super Kings,Mumbai Indians,0,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.6,Chennai Super Kings,Mumbai Indians,0,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.1,Chennai Super Kings,Mumbai Indians,0,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.2,Chennai Super Kings,Mumbai Indians,0,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.3,Chennai Super Kings,Mumbai Indians,0,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.4,Chennai Super Kings,Mumbai Indians,1,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.5,Chennai Super Kings,Mumbai Indians,0,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.6,Chennai Super Kings,Mumbai Indians,0,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.1,Chennai Super Kings,Mumbai Indians,0,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.2,Chennai Super Kings,Mumbai Indians,4,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.3,Chennai Super Kings,Mumbai Indians,0,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.4,Chennai Super Kings,Mumbai Indians,0,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.5,Chennai Super Kings,Mumbai Indians,0,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.6,Chennai Super Kings,Mumbai Indians,0,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.7,Chennai Super Kings,Mumbai Indians,1,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.1,Chennai Super Kings,Mumbai Indians,0,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.2,Chennai Super Kings,Mumbai Indians,4,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.3,Chennai Super Kings,Mumbai Indians,1,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.4,Chennai Super Kings,Mumbai Indians,0,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.5,Chennai Super Kings,Mumbai Indians,1,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.6,Chennai Super Kings,Mumbai Indians,4,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.1,Chennai Super Kings,Mumbai Indians,4,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.2,Chennai Super Kings,Mumbai Indians,0,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.3,Chennai Super Kings,Mumbai Indians,4,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.4,Chennai Super Kings,Mumbai Indians,1,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.5,Chennai Super Kings,Mumbai Indians,0,126,31,3
1181764,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.6,Chennai Super Kings,Mumbai Indians,0,126,31,3
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.1,Mumbai Indians,Royal Challengers Bangalore,2,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.2,Mumbai Indians,Royal Challengers Bangalore,0,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.3,Mumbai Indians,Royal Challengers Bangalore,0,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.4,Mumbai Indians,Royal Challengers Bangalore,2,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.5,Mumbai Indians,Royal Challengers Bangalore,0,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.6,Mumbai Indians,Royal Challengers Bangalore,1,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.1,Mumbai Indians,Royal Challengers Bangalore,1,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.2,Mumbai Indians,Royal Challengers Bangalore,0,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.3,Mumbai Indians,Royal Challengers Bangalore,0,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.4,Mumbai Indians,Royal Challengers Bangalore,0,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.5,Mumbai Indians,Royal Challengers Bangalore,0,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.6,Mumbai Indians,Royal Challengers Bangalore,0,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.1,Mumbai Indians,Royal Challengers Bangalore,0,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.2,Mumbai Indians,Royal Challengers Bangalore,0,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.3,Mumbai Indians,Royal Challengers Bangalore,0,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.4,Mumbai Indians,Royal Challengers Bangalore,0,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.5,Mumbai Indians,Royal Challengers Bangalore,4,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.6,Mumbai Indians,Royal Challengers Bangalore,2,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.1,Mumbai Indians,Royal Challengers Bangalore,0,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.2,Mumbai Indians,Royal Challengers Bangalore,4,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.3,Mumbai Indians,Royal Challengers Bangalore,1,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.4,Mumbai Indians,Royal Challengers Bangalore,6,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.5,Mumbai Indians,Royal Challengers Bangalore,1,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.6,Mumbai Indians,Royal Challengers Bangalore,0,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.1,Mumbai Indians,Royal Challengers Bangalore,4,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.2,Mumbai Indians,Royal Challengers Bangalore,0,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.3,Mumbai Indians,Royal Challengers Bangalore,1,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.4,Mumbai Indians,Royal Challengers Bangalore,1,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.5,Mumbai Indians,Royal Challengers Bangalore,0,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.6,Mumbai Indians,Royal Challengers Bangalore,0,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.1,Mumbai Indians,Royal Challengers Bangalore,0,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.2,Mumbai Indians,Royal Challengers Bangalore,6,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.3,Mumbai Indians,Royal Challengers Bangalore,0,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.4,Mumbai Indians,Royal Challengers Bangalore,1,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.5,Mumbai Indians,Royal Challengers Bangalore,0,155,41,1
1254058,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.6,Mumbai Indians,Royal Challengers Bangalore,4,155,41,1
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.1,Kolkata Knight Riders,Sunrisers Hyderabad,4,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.2,Kolkata Knight Riders,Sunrisers Hyderabad,0,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.3,Kolkata Knight Riders,Sunrisers Hyderabad,0,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.4,Kolkata Knight Riders,Sunrisers Hyderabad,0,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.5,Kolkata Knight Riders,Sunrisers Hyderabad,0,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.6,Kolkata Knight Riders,Sunrisers Hyderabad,0,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.1,Kolkata Knight Riders,Sunrisers Hyderabad,0,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.2,Kolkata Knight Riders,Sunrisers Hyderabad,1,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.3,Kolkata Knight Riders,Sunrisers Hyderabad,4,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.4,Kolkata Knight Riders,Sunrisers Hyderabad,0,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.5,Kolkata Knight Riders,Sunrisers Hyderabad,4,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.6,Kolkata Knight Riders,Sunrisers Hyderabad,0,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.1,Kolkata Knight Riders,Sunrisers Hyderabad,4,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.2,Kolkata Knight Riders,Sunrisers Hyderabad,1,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.3,Kolkata Knight Riders,Sunrisers Hyderabad,0,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.4,Kolkata Knight Riders,Sunrisers Hyderabad,0,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.5,Kolkata Knight Riders,Sunrisers Hyderabad,1,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.6,Kolkata Knight Riders,Sunrisers Hyderabad,0,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.1,Kolkata Knight Riders,Sunrisers Hyderabad,4,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.2,Kolkata Knight Riders,Sunrisers Hyderabad,4,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.3,Kolkata Knight Riders,Sunrisers Hyderabad,4,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.4,Kolkata Knight Riders,Sunrisers Hyderabad,1,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.5,Kolkata Knight Riders,Sunrisers Hyderabad,0,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.6,Kolkata Knight Riders,Sunrisers Hyderabad,1,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.1,Kolkata Knight Riders,Sunrisers Hyderabad,6,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.2,Kolkata Knight Riders,Sunrisers Hyderabad,1,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.3,Kolkata Knight Riders,Sunrisers Hyderabad,0,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.4,Kolkata Knight Riders,Sunrisers Hyderabad,0,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.5,Kolkata Knight Riders,Sunrisers Hyderabad,4,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.6,Kolkata Knight Riders,Sunrisers Hyderabad,1,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.1,Kolkata Knight Riders,Sunrisers Hyderabad,0,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.2,Kolkata Knight Riders,Sunrisers Hyderabad,4,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.3,Kolkata Knight Riders,Sunrisers Hyderabad,0,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.4,Kolkata Knight Riders,Sunrisers Hyderabad,1,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.5,Kolkata Knight Riders,Sunrisers Hyderabad,0,180,50,0
1254060,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.6,Kolkata Knight Riders,Sunrisers Hyderabad,0,180,50,0
335982,M.Chinnaswamy Stadium,2,0.1,Royal Challengers Bangalore,Kolkata Knight Riders,1,63,19,4
335982,M.Chinnaswamy Stadium,2,0.2,Royal Challengers Bangalore,Kolkata Knight Riders,0,63,19,4
335982,M.Chinnaswamy Stadium,2,0.3,Royal Challengers Bangalore,Kolkata Knight Riders,0,63,19,4
335982,M.Chinnaswamy Stadium,2,0.4,Royal Challengers Bangalore,Kolkata Knight Riders,1,63,19,4
335982,M.Chinnaswamy Stadium,2,0.5,Royal Challengers Bangalore,Kolkata Knight Riders,1,63,19,4
335982,M.Chinnaswamy Stadium,2,0.6,Royal Challengers Bangalore,Kolkata Knight Riders,0,63,19,4
335982,M.Chinnaswamy Stadium,2,0.7,Royal Challengers Bangalore,Kolkata Knight Riders,0,63,19,4
335982,M.Chinnaswamy Stadium,2,1.1,Royal Challengers Bangalore,Kolkata Knight Riders,0,63,19,4
335982,M.Chinnaswamy Stadium,2,1.2,Royal Challengers Bangalore,Kolkata Knight Riders,0,63,19,4
335982,M.Chinnaswamy Stadium,2,1.3,Royal Challengers Bangalore,Kolkata Knight Riders,0,63,19,4
335982,M.Chinnaswamy Stadium,2,1.4,Royal Challengers Bangalore,Kolkata Knight Riders,1,63,19,4
335982,M.Chinnaswamy Stadium,2,1.5,Royal Challengers Bangalore,Kolkata Knight Riders,0,63,19,4
335982,M.Chinnaswamy Stadium,2,1.6,Royal Challengers Bangalore,Kolkata Knight Riders,0,63,19,4
335982,M.Chinnaswamy Stadium,2,2.1,Royal Challengers Bangalore,Kolkata Knight Riders,0,63,19,4
335982,M.Chinnaswamy Stadium,2,2.2,Royal Challengers Bangalore,Kolkata Knight Riders,0,63,19,4
335982,M.Chinnaswamy Stadium,2,2.3,Royal Challengers Bangalore,Kolkata Knight Riders,1,63,19,4
335982,M.Chinnaswamy Stadium,2,2.4,Royal Challengers Bangalore,Kolkata Knight Riders,0,63,19,4
335982,M.Chinnaswamy Stadium,2,2.5,Royal Challengers Bangalore,Kolkata Knight Riders,0,63,19,4
335982,M.Chinnaswamy Stadium,2,2.6,Royal Challengers Bangalore,Kolkata Knight Riders,0,63,19,4
335982,M.Chinnaswamy Stadium,2,2.7,Royal Challengers Bangalore,Kolkata Knight Riders,1,63,19,4
335982,M.Chinnaswamy Stadium,2,3.1,Royal Challengers Bangalore,Kolkata Knight Riders,2,63,19,4
335982,M.Chinnaswamy Stadium,2,3.2,Royal Challengers Bangalore,Kolkata Knight Riders,1,63,19,4
335982,M.Chinnaswamy Stadium,2,3.3,Royal Challengers Bangalore,Kolkata Knight Riders,0,63,19,4
